Country,Ranking criterion,Quintile1,Metric,Variable,Value,Level 1 ,Category,Year,Calc Type,Quintile,lower,lower1
AT,educ,5,Employment change,"Employee,11_19",277370.3,Employment status,Employee,2011–2019,Education,High,employee,education
AT,educ,5,Employment change,"Employee,19_22",83939.87,Employment status,Employee,2019–2022,Education,High,employee,education
AT,educ,5,Employment change,"Self-employe,11_22",27687.62,Employment status,Self employed,2011–2022,Education,High,self employed,education
AT,educ,5,Employment change,"Self-employe,11_19",30185.13,Employment status,Self employed,2011–2019,Education,High,self employed,education
AT,educ,5,Employment change,"Self-employe,19_22",-2497.51,Employment status,Self employed,2019–2022,Education,High,self employed,education
AT,educ,5,Employment change,"Permanent,11_22",328407,Contractual status,Permanent,2011–2022,Education,High,permanent,education
AT,educ,5,Employment change,"Permanent,11_19",243962.3,Contractual status,Permanent,2011–2019,Education,High,permanent,education
AT,educ,5,Employment change,"Permanent,19_22",84444.77,Contractual status,Permanent,2019–2022,Education,High,permanent,education
AT,educ,5,Employment change,"Temporary,11_22",37778.17,Contractual status,Temporary,2011–2022,Education,High,temporary,education
AT,educ,5,Employment change,"Temporary,11_19",37202.31,Contractual status,Temporary,2011–2019,Education,High,temporary,education
AT,educ,5,Employment change,"Temporary,19_22",575.86,Contractual status,Temporary,2019–2022,Education,High,temporary,education
AT,educ,5,Employment change,"Male,11_22",161932.7,Gender,Male,2011–2022,Education,High,male,education
AT,educ,5,Employment change,"Male,11_19",114534.7,Gender,Male,2011–2019,Education,High,male,education
AT,educ,5,Employment change,"Male,19_22",47397.96,Gender,Male,2019–2022,Education,High,male,education
AT,educ,5,Employment change,"Female,11_22",226251.9,Gender,Female,2011–2022,Education,High,female,education
AT,educ,5,Employment change,"Female,11_19",192671.8,Gender,Female,2011–2019,Education,High,female,education
AT,educ,5,Employment change,"Female,19_22",33580.15,Gender,Female,2019–2022,Education,High,female,education
AT,educ,5,Employment change,"Private services,11_22",147747.1,Sector,Private services,2011–2022,Education,High,private services,education
AT,educ,5,Employment change,"Private services,11_19",111031.4,Sector,Private services,2011–2019,Education,High,private services,education
AT,educ,5,Employment change,"Private services,19_22",36715.7,Sector,Private services,2019–2022,Education,High,private services,education
AT,educ,5,Employment change,"Public services,11_22",172640.5,Sector,Public services,2011–2022,Education,High,public services,education
AT,educ,5,Employment change,"Public services,11_19",164154.4,Sector,Public services,2011–2019,Education,High,public services,education
AT,educ,5,Employment change,"Public services,19_22",8486.13,Sector,Public services,2019–2022,Education,High,public services,education
AT,educ,5,Employment change,"Manuf/utils,11_22",54775.86,Sector,Manufacturing/utilties,2011–2022,Education,High,manufacturing/utilties,education
AT,educ,5,Employment change,"Manuf/utils,11_19",29803.42,Sector,Manufacturing/utilties,2011–2019,Education,High,manufacturing/utilties,education
AT,educ,5,Employment change,"Manuf/utils,19_22",24972.44,Sector,Manufacturing/utilties,2019–2022,Education,High,manufacturing/utilties,education
AT,educ,5,Employment change,"Construction,11_22",13854.45,Sector,Construction,2011–2022,Education,High,construction,education
AT,educ,5,Employment change,"Construction,11_19",3643.545,Sector,Construction,2011–2019,Education,High,construction,education
AT,educ,5,Employment change,"Construction,19_22",10210.9,Sector,Construction,2019–2022,Education,High,construction,education
AT,educ,5,Employment change,"Agric/extractive,11_22",-834.4497,Sector,Agriculture,2011–2022,Education,High,agriculture,education
AT,educ,5,Employment change,"Agric/extractive,11_19",-1462.887,Sector,Agriculture,2011–2019,Education,High,agriculture,education
AT,educ,5,Employment change,"Agric/extractive,19_22",628.4372,Sector,Agriculture,2019–2022,Education,High,agriculture,education
AT,educ,5,Employment change,"15-29,11_22",80783.21,Age,15–29,2011–2022,Education,High,15–29,education
AT,educ,5,Employment change,"15-29,11_19",60754.88,Age,15–29,2011–2019,Education,High,15–29,education
AT,educ,5,Employment change,"15-29,19_22",20028.33,Age,15–29,2019–2022,Education,High,15–29,education
AT,educ,5,Employment change,"30-49,11_22",170983.9,Age,30–49,2011–2022,Education,High,30–49,education
AT,educ,5,Employment change,"30-49,11_19",117587,Age,30–49,2011–2019,Education,High,30–49,education
AT,educ,5,Employment change,"30-49,19_22",53396.9,Age,30–49,2019–2022,Education,High,30–49,education
AT,educ,5,Employment change,"50-64,11_22",136429.2,Age,50–64,2011–2022,Education,High,50–64,education
AT,educ,5,Employment change,"50-64,11_19",128809.7,Age,50–64,2011–2019,Education,High,50–64,education
AT,educ,5,Employment change,"50-64,19_22",7619.465,Age,50–64,2019–2022,Education,High,50–64,education
AT,jobq,1,Employment change,"All employment,11_22",2736.31,All,All,2011–2022,Broad job quality,Low,all,broad job quality
AT,jobq,1,Employment change,"All employment,11_19",40012.63,All,All,2011–2019,Broad job quality,Low,all,broad job quality
AT,jobq,1,Employment change,"All employment,19_22",-37276.32,All,All,2019–2022,Broad job quality,Low,all,broad job quality
AT,jobq,1,Employment change,"Non-core,11_22",9334.5,Core/non-core,Noncore,2011–2022,Broad job quality,Low,noncore,broad job quality
AT,jobq,1,Employment change,"Non-core,11_19",12076.73,Core/non-core,Noncore,2011–2019,Broad job quality,Low,noncore,broad job quality
AT,jobq,1,Employment change,"Non-core,19_22",-2742.225,Core/non-core,Noncore,2019–2022,Broad job quality,Low,noncore,broad job quality
AT,jobq,1,Employment change,"Core,11_22",-6956.254,Core/non-core,Core,2011–2022,Broad job quality,Low,core,broad job quality
AT,jobq,1,Employment change,"Core,11_19",27393.57,Core/non-core,Core,2011–2019,Broad job quality,Low,core,broad job quality
AT,jobq,1,Employment change,"Core,19_22",-34349.83,Core/non-core,Core,2019–2022,Broad job quality,Low,core,broad job quality
AT,jobq,1,Employment change,"Full-time,11_22",-18020.72,Working hours,Full time,2011–2022,Broad job quality,Low,full time,broad job quality
AT,jobq,1,Employment change,"Full-time,11_19",18599.59,Working hours,Full time,2011–2019,Broad job quality,Low,full time,broad job quality
AT,jobq,1,Employment change,"Full-time,19_22",-36620.31,Working hours,Full time,2019–2022,Broad job quality,Low,full time,broad job quality
AT,jobq,1,Employment change,"Part-time,11_22",21711.62,Working hours,Part time,2011–2022,Broad job quality,Low,part time,broad job quality
AT,jobq,1,Employment change,"Part-time,11_19",21362.34,Working hours,Part time,2011–2019,Broad job quality,Low,part time,broad job quality
AT,jobq,1,Employment change,"Part-time,19_22",349.29,Working hours,Part time,2019–2022,Broad job quality,Low,part time,broad job quality
AT,jobq,1,Employment change,"Employee,11_22",-1948.873,Employment status,Employee,2011–2022,Broad job quality,Low,employee,broad job quality
AT,jobq,1,Employment change,"Employee,11_19",38863.81,Employment status,Employee,2011–2019,Broad job quality,Low,employee,broad job quality
AT,jobq,1,Employment change,"Employee,19_22",-40812.68,Employment status,Employee,2019–2022,Broad job quality,Low,employee,broad job quality
AT,jobq,1,Employment change,"Self-employe,11_22",6586.32,Employment status,Self employed,2011–2022,Broad job quality,Low,self employed,broad job quality
AT,jobq,1,Employment change,"Self-employe,11_19",5124.84,Employment status,Self employed,2011–2019,Broad job quality,Low,self employed,broad job quality
AT,jobq,1,Employment change,"Self-employe,19_22",1461.48,Employment status,Self employed,2019–2022,Broad job quality,Low,self employed,broad job quality
AT,jobq,1,Employment change,"Permanent,11_22",13021.13,Contractual status,Permanent,2011–2022,Broad job quality,Low,permanent,broad job quality
AT,jobq,1,Employment change,"Permanent,11_19",53070.49,Contractual status,Permanent,2011–2019,Broad job quality,Low,permanent,broad job quality
AT,jobq,1,Employment change,"Permanent,19_22",-40049.36,Contractual status,Permanent,2019–2022,Broad job quality,Low,permanent,broad job quality
AT,jobq,1,Employment change,"Temporary,11_22",-11725.38,Contractual status,Temporary,2011–2022,Broad job quality,Low,temporary,broad job quality
AT,jobq,1,Employment change,"Temporary,11_19",-9720.457,Contractual status,Temporary,2011–2019,Broad job quality,Low,temporary,broad job quality
AT,jobq,1,Employment change,"Temporary,19_22",-2004.925,Contractual status,Temporary,2019–2022,Broad job quality,Low,temporary,broad job quality
AT,jobq,1,Employment change,"Male,11_22",4502.907,Gender,Male,2011–2022,Broad job quality,Low,male,broad job quality
AT,jobq,1,Employment change,"Male,11_19",32350.33,Gender,Male,2011–2019,Broad job quality,Low,male,broad job quality
AT,jobq,1,Employment change,"Male,19_22",-27847.43,Gender,Male,2019–2022,Broad job quality,Low,male,broad job quality
AT,jobq,1,Employment change,"Female,11_22",-1880.39,Gender,Female,2011–2022,Broad job quality,Low,female,broad job quality
AT,jobq,1,Employment change,"Female,11_19",7414.495,Gender,Female,2011–2019,Broad job quality,Low,female,broad job quality
AT,jobq,1,Employment change,"Female,19_22",-9294.886,Gender,Female,2019–2022,Broad job quality,Low,female,broad job quality
AT,jobq,1,Employment change,"Private services,11_22",-7035.795,Sector,Private services,2011–2022,Broad job quality,Low,private services,broad job quality
AT,jobq,1,Employment change,"Private services,11_19",31350.13,Sector,Private services,2011–2019,Broad job quality,Low,private services,broad job quality
AT,jobq,1,Employment change,"Private services,19_22",-38385.92,Sector,Private services,2019–2022,Broad job quality,Low,private services,broad job quality
AT,jobq,1,Employment change,"Public services,11_22",-1511.813,Sector,Public services,2011–2022,Broad job quality,Low,public services,broad job quality
AT,jobq,1,Employment change,"Public services,11_19",1424.27,Sector,Public services,2011–2019,Broad job quality,Low,public services,broad job quality
AT,jobq,1,Employment change,"Public services,19_22",-2936.083,Sector,Public services,2019–2022,Broad job quality,Low,public services,broad job quality
AT,jobq,1,Employment change,"Manuf/utils,11_22",16683.04,Sector,Manufacturing/utilties,2011–2022,Broad job quality,Low,manufacturing/utilties,broad job quality
AT,jobq,1,Employment change,"Manuf/utils,11_19",5147.542,Sector,Manufacturing/utilties,2011–2019,Broad job quality,Low,manufacturing/utilties,broad job quality
AT,jobq,1,Employment change,"Manuf/utils,19_22",11535.49,Sector,Manufacturing/utilties,2019–2022,Broad job quality,Low,manufacturing/utilties,broad job quality
AT,jobq,1,Employment change,"Construction,11_22",-9184.951,Sector,Construction,2011–2022,Broad job quality,Low,construction,broad job quality
AT,jobq,1,Employment change,"Construction,11_19",-44.2048,Sector,Construction,2011–2019,Broad job quality,Low,construction,broad job quality
AT,jobq,1,Employment change,"Construction,19_22",-9140.745,Sector,Construction,2019–2022,Broad job quality,Low,construction,broad job quality
AT,jobq,1,Employment change,"Agric/extractive,11_22",3785.83,Sector,Agriculture,2011–2022,Broad job quality,Low,agriculture,broad job quality
AT,jobq,1,Employment change,"Agric/extractive,11_19",2134.897,Sector,Agriculture,2011–2019,Broad job quality,Low,agriculture,broad job quality
AT,jobq,1,Employment change,"Agric/extractive,19_22",1650.933,Sector,Agriculture,2019–2022,Broad job quality,Low,agriculture,broad job quality
AT,jobq,1,Employment change,"15-29,11_22",-40497.83,Age,15–29,2011–2022,Broad job quality,Low,15–29,broad job quality
AT,jobq,1,Employment change,"15-29,11_19",-16608.73,Age,15–29,2011–2019,Broad job quality,Low,15–29,broad job quality
AT,jobq,1,Employment change,"15-29,19_22",-23889.1,Age,15–29,2019–2022,Broad job quality,Low,15–29,broad job quality
AT,jobq,1,Employment change,"30-49,11_22",-46702.08,Age,30–49,2011–2022,Broad job quality,Low,30–49,broad job quality
AT,jobq,1,Employment change,"30-49,11_19",-16732.53,Age,30–49,2011–2019,Broad job quality,Low,30–49,broad job quality
AT,jobq,1,Employment change,"30-49,19_22",-29969.55,Age,30–49,2019–2022,Broad job quality,Low,30–49,broad job quality
AT,jobq,1,Employment change,"50-64,11_22",76218.93,Age,50–64,2011–2022,Broad job quality,Low,50–64,broad job quality
AT,jobq,1,Employment change,"50-64,11_19",60928.68,Age,50–64,2011–2019,Broad job quality,Low,50–64,broad job quality
AT,jobq,1,Employment change,"50-64,19_22",15290.26,Age,50–64,2019–2022,Broad job quality,Low,50–64,broad job quality
AT,jobq,2,Employment change,"All employment,11_22",-37814.88,All,All,2011–2022,Broad job quality,Mid-low,all,broad job quality
AT,jobq,2,Employment change,"All employment,11_19",-36626.59,All,All,2011–2019,Broad job quality,Mid-low,all,broad job quality
AT,jobq,2,Employment change,"All employment,19_22",-1188.294,All,All,2019–2022,Broad job quality,Mid-low,all,broad job quality
AT,jobq,2,Employment change,"Non-core,11_22",-30390.52,Core/non-core,Noncore,2011–2022,Broad job quality,Mid-low,noncore,broad job quality
AT,jobq,2,Employment change,"Non-core,11_19",-42225.31,Core/non-core,Noncore,2011–2019,Broad job quality,Mid-low,noncore,broad job quality
AT,jobq,2,Employment change,"Non-core,19_22",11834.79,Core/non-core,Noncore,2019–2022,Broad job quality,Mid-low,noncore,broad job quality
AT,jobq,2,Employment change,"Core,11_22",-5635.989,Core/non-core,Core,2011–2022,Broad job quality,Mid-low,core,broad job quality
AT,jobq,2,Employment change,"Core,11_19",8038.493,Core/non-core,Core,2011–2019,Broad job quality,Mid-low,core,broad job quality
AT,jobq,2,Employment change,"Core,19_22",-13674.48,Core/non-core,Core,2019–2022,Broad job quality,Mid-low,core,broad job quality
