Country,Ranking criterion,Quintile1,Metric,Variable,Value,Level 1 ,Category,Year,Calc Type,Quintile,lower,lower1
SE,jobq,1,Employment level,"Part time,2024",164068,Working hours,Part time,2024,Broad job quality,Low,part time,broad job quality
SE,jobq,2,Employment level,"Part time,2024",288966,Working hours,Part time,2024,Broad job quality,Mid-low,part time,broad job quality
SE,jobq,3,Employment level,"Part time,2024",213842,Working hours,Part time,2024,Broad job quality,Mid,part time,broad job quality
SE,jobq,4,Employment level,"Part time,2024",169209,Working hours,Part time,2024,Broad job quality,Mid-high,part time,broad job quality
SE,jobq,5,Employment level,"Part time,2024",142694,Working hours,Part time,2024,Broad job quality,High,part time,broad job quality
SE,wage,1,Employment level,"Part time,2024",334235,Working hours,Part time,2024,Job-wage,Low,part time,job-wage
SE,wage,2,Employment level,"Part time,2024",223918,Working hours,Part time,2024,Job-wage,Mid-low,part time,job-wage
SE,wage,3,Employment level,"Part time,2024",127936,Working hours,Part time,2024,Job-wage,Mid,part time,job-wage
SE,wage,4,Employment level,"Part time,2024",142317,Working hours,Part time,2024,Job-wage,Mid-high,part time,job-wage
SE,wage,5,Employment level,"Part time,2024",150374,Working hours,Part time,2024,Job-wage,High,part time,job-wage
SI,educ,1,Employment level,"Part time,2024",21682,Working hours,Part time,2024,Education,Low,part time,education
SI,educ,2,Employment level,"Part time,2024",18216,Working hours,Part time,2024,Education,Mid-low,part time,education
SI,educ,3,Employment level,"Part time,2024",17477,Working hours,Part time,2024,Education,Mid,part time,education
SI,educ,4,Employment level,"Part time,2024",14859,Working hours,Part time,2024,Education,Mid-high,part time,education
SI,educ,5,Employment level,"Part time,2024",13844,Working hours,Part time,2024,Education,High,part time,education
SI,jobq,1,Employment level,"Part time,2024",24231,Working hours,Part time,2024,Broad job quality,Low,part time,broad job quality
SI,jobq,2,Employment level,"Part time,2024",12425,Working hours,Part time,2024,Broad job quality,Mid-low,part time,broad job quality
SI,jobq,3,Employment level,"Part time,2024",21856,Working hours,Part time,2024,Broad job quality,Mid,part time,broad job quality
SI,jobq,4,Employment level,"Part time,2024",13075,Working hours,Part time,2024,Broad job quality,Mid-high,part time,broad job quality
SI,jobq,5,Employment level,"Part time,2024",14492,Working hours,Part time,2024,Broad job quality,High,part time,broad job quality
SI,wage,1,Employment level,"Part time,2024",29711,Working hours,Part time,2024,Job-wage,Low,part time,job-wage
SI,wage,2,Employment level,"Part time,2024",22120,Working hours,Part time,2024,Job-wage,Mid-low,part time,job-wage
SI,wage,3,Employment level,"Part time,2024",11072,Working hours,Part time,2024,Job-wage,Mid,part time,job-wage
SI,wage,4,Employment level,"Part time,2024",13117,Working hours,Part time,2024,Job-wage,Mid-high,part time,job-wage
SI,wage,5,Employment level,"Part time,2024",10059,Working hours,Part time,2024,Job-wage,High,part time,job-wage
SK,educ,1,Employment level,"Part time,2024",18482,Working hours,Part time,2024,Education,Low,part time,education
SK,educ,2,Employment level,"Part time,2024",11640,Working hours,Part time,2024,Education,Mid-low,part time,education
SK,educ,3,Employment level,"Part time,2024",31693,Working hours,Part time,2024,Education,Mid,part time,education
SK,educ,4,Employment level,"Part time,2024",18718,Working hours,Part time,2024,Education,Mid-high,part time,education
SK,educ,5,Employment level,"Part time,2024",20846,Working hours,Part time,2024,Education,High,part time,education
SK,jobq,1,Employment level,"Part time,2024",24669,Working hours,Part time,2024,Broad job quality,Low,part time,broad job quality
SK,jobq,2,Employment level,"Part time,2024",9379,Working hours,Part time,2024,Broad job quality,Mid-low,part time,broad job quality
SK,jobq,3,Employment level,"Part time,2024",26714,Working hours,Part time,2024,Broad job quality,Mid,part time,broad job quality
SK,jobq,4,Employment level,"Part time,2024",19517,Working hours,Part time,2024,Broad job quality,Mid-high,part time,broad job quality
SK,jobq,5,Employment level,"Part time,2024",21101,Working hours,Part time,2024,Broad job quality,High,part time,broad job quality
SK,wage,1,Employment level,"Part time,2024",39049,Working hours,Part time,2024,Job-wage,Low,part time,job-wage
SK,wage,2,Employment level,"Part time,2024",20674,Working hours,Part time,2024,Job-wage,Mid-low,part time,job-wage
SK,wage,3,Employment level,"Part time,2024",10757,Working hours,Part time,2024,Job-wage,Mid,part time,job-wage
SK,wage,4,Employment level,"Part time,2024",16359,Working hours,Part time,2024,Job-wage,Mid-high,part time,job-wage
SK,wage,5,Employment level,"Part time,2024",14542,Working hours,Part time,2024,Job-wage,High,part time,job-wage
EU27,educ,1,Employment level,"Part time,2024",6660471,Working hours,Part time,2024,Education,Low,part time,education
EU27,educ,2,Employment level,"Part time,2024",6044375,Working hours,Part time,2024,Education,Mid-low,part time,education
EU27,educ,3,Employment level,"Part time,2024",7585602,Working hours,Part time,2024,Education,Mid,part time,education
EU27,educ,4,Employment level,"Part time,2024",7431409,Working hours,Part time,2024,Education,Mid-high,part time,education
EU27,educ,5,Employment level,"Part time,2024",7732718,Working hours,Part time,2024,Education,High,part time,education
EU27,jobq,1,Employment level,"Part time,2024",6400398,Working hours,Part time,2024,Broad job quality,Low,part time,broad job quality
EU27,jobq,2,Employment level,"Part time,2024",6592943,Working hours,Part time,2024,Broad job quality,Mid-low,part time,broad job quality
EU27,jobq,3,Employment level,"Part time,2024",8570521,Working hours,Part time,2024,Broad job quality,Mid,part time,broad job quality
EU27,jobq,4,Employment level,"Part time,2024",6901040,Working hours,Part time,2024,Broad job quality,Mid-high,part time,broad job quality
EU27,jobq,5,Employment level,"Part time,2024",6989672,Working hours,Part time,2024,Broad job quality,High,part time,broad job quality
EU27,wage,1,Employment level,"Part time,2024",10463747,Working hours,Part time,2024,Job-wage,Low,part time,job-wage
EU27,wage,2,Employment level,"Part time,2024",7062563,Working hours,Part time,2024,Job-wage,Mid-low,part time,job-wage
EU27,wage,3,Employment level,"Part time,2024",6677192,Working hours,Part time,2024,Job-wage,Mid,part time,job-wage
EU27,wage,4,Employment level,"Part time,2024",5106063,Working hours,Part time,2024,Job-wage,Mid-high,part time,job-wage
EU27,wage,5,Employment level,"Part time,2024",6145009,Working hours,Part time,2024,Job-wage,High,part time,job-wage
AT,educ,1,Employment level,"Full time,2011",597021,Working hours,Full time,2011,Education,Low,full time,education
AT,educ,2,Employment level,"Full time,2011",544279,Working hours,Full time,2011,Education,Mid-low,full time,education
AT,educ,3,Employment level,"Full time,2011",637489,Working hours,Full time,2011,Education,Mid,full time,education
AT,educ,4,Employment level,"Full time,2011",593533,Working hours,Full time,2011,Education,Mid-high,full time,education
AT,educ,5,Employment level,"Full time,2011",635197,Working hours,Full time,2011,Education,High,full time,education
AT,jobq,1,Employment level,"Full time,2011",620463,Working hours,Full time,2011,Broad job quality,Low,full time,broad job quality
AT,jobq,2,Employment level,"Full time,2011",581271,Working hours,Full time,2011,Broad job quality,Mid-low,full time,broad job quality
AT,jobq,3,Employment level,"Full time,2011",569527,Working hours,Full time,2011,Broad job quality,Mid,full time,broad job quality
AT,jobq,4,Employment level,"Full time,2011",613745,Working hours,Full time,2011,Broad job quality,Mid-high,full time,broad job quality
AT,jobq,5,Employment level,"Full time,2011",622513,Working hours,Full time,2011,Broad job quality,High,full time,broad job quality
AT,wage,1,Employment level,"Full time,2011",502023,Working hours,Full time,2011,Job-wage,Low,full time,job-wage
AT,wage,2,Employment level,"Full time,2011",563167,Working hours,Full time,2011,Job-wage,Mid-low,full time,job-wage
AT,wage,3,Employment level,"Full time,2011",606730,Working hours,Full time,2011,Job-wage,Mid,full time,job-wage
AT,wage,4,Employment level,"Full time,2011",672586,Working hours,Full time,2011,Job-wage,Mid-high,full time,job-wage
AT,wage,5,Employment level,"Full time,2011",663014,Working hours,Full time,2011,Job-wage,High,full time,job-wage
BE,educ,1,Employment level,"Full time,2011",629127,Working hours,Full time,2011,Education,Low,full time,education
BE,educ,2,Employment level,"Full time,2011",629307,Working hours,Full time,2011,Education,Mid-low,full time,education
BE,educ,3,Employment level,"Full time,2011",737252,Working hours,Full time,2011,Education,Mid,full time,education
BE,educ,4,Employment level,"Full time,2011",696287,Working hours,Full time,2011,Education,Mid-high,full time,education
BE,educ,5,Employment level,"Full time,2011",673083,Working hours,Full time,2011,Education,High,full time,education
BE,jobq,1,Employment level,"Full time,2011",708125,Working hours,Full time,2011,Broad job quality,Low,full time,broad job quality
BE,jobq,2,Employment level,"Full time,2011",529378,Working hours,Full time,2011,Broad job quality,Mid-low,full time,broad job quality
BE,jobq,3,Employment level,"Full time,2011",690077,Working hours,Full time,2011,Broad job quality,Mid,full time,broad job quality
BE,jobq,4,Employment level,"Full time,2011",699847,Working hours,Full time,2011,Broad job quality,Mid-high,full time,broad job quality
BE,jobq,5,Employment level,"Full time,2011",737629,Working hours,Full time,2011,Broad job quality,High,full time,broad job quality
BE,wage,1,Employment level,"Full time,2011",537169,Working hours,Full time,2011,Job-wage,Low,full time,job-wage
BE,wage,2,Employment level,"Full time,2011",698498,Working hours,Full time,2011,Job-wage,Mid-low,full time,job-wage
BE,wage,3,Employment level,"Full time,2011",664595,Working hours,Full time,2011,Job-wage,Mid,full time,job-wage
BE,wage,4,Employment level,"Full time,2011",711229,Working hours,Full time,2011,Job-wage,Mid-high,full time,job-wage
BE,wage,5,Employment level,"Full time,2011",753565,Working hours,Full time,2011,Job-wage,High,full time,job-wage
BG,educ,1,Employment level,"Full time,2011",562248,Working hours,Full time,2011,Education,Low,full time,education
BG,educ,2,Employment level,"Full time,2011",580961,Working hours,Full time,2011,Education,Mid-low,full time,education
BG,educ,3,Employment level,"Full time,2011",574246,Working hours,Full time,2011,Education,Mid,full time,education
BG,educ,4,Employment level,"Full time,2011",576941,Working hours,Full time,2011,Education,Mid-high,full time,education
BG,educ,5,Employment level,"Full time,2011",579593,Working hours,Full time,2011,Education,High,full time,education
BG,jobq,1,Employment level,"Full time,2011",575215,Working hours,Full time,2011,Broad job quality,Low,full time,broad job quality
BG,jobq,2,Employment level,"Full time,2011",569616,Working hours,Full time,2011,Broad job quality,Mid-low,full time,broad job quality
BG,jobq,3,Employment level,"Full time,2011",573916,Working hours,Full time,2011,Broad job quality,Mid,full time,broad job quality
BG,jobq,4,Employment level,"Full time,2011",576694,Working hours,Full time,2011,Broad job quality,Mid-high,full time,broad job quality
BG,jobq,5,Employment level,"Full time,2011",578547,Working hours,Full time,2011,Broad job quality,High,full time,broad job quality
BG,wage,1,Employment level,"Full time,2011",562385,Working hours,Full time,2011,Job-wage,Low,full time,job-wage
BG,wage,2,Employment level,"Full time,2011",574284,Working hours,Full time,2011,Job-wage,Mid-low,full time,job-wage
BG,wage,3,Employment level,"Full time,2011",578459,Working hours,Full time,2011,Job-wage,Mid,full time,job-wage
BG,wage,4,Employment level,"Full time,2011",578586,Working hours,Full time,2011,Job-wage,Mid-high,full time,job-wage
BG,wage,5,Employment level,"Full time,2011",580275,Working hours,Full time,2011,Job-wage,High,full time,job-wage
CY,educ,1,Employment level,"Full time,2011",70851,Working hours,Full time,2011,Education,Low,full time,education
CY,educ,2,Employment level,"Full time,2011",69487,Working hours,Full time,2011,Education,Mid-low,full time,education
CY,educ,3,Employment level,"Full time,2011",69007,Working hours,Full time,2011,Education,Mid,full time,education
CY,educ,4,Employment level,"Full time,2011",71304,Working hours,Full time,2011,Education,Mid-high,full time,education
CY,educ,5,Employment level,"Full time,2011",71094,Working hours,Full time,2011,Education,High,full time,education
CY,jobq,1,Employment level,"Full time,2011",68772,Working hours,Full time,2011,Broad job quality,Low,full time,broad job quality
CY,jobq,2,Employment level,"Full time,2011",68979,Working hours,Full time,2011,Broad job quality,Mid-low,full time,broad job quality
CY,jobq,3,Employment level,"Full time,2011",71250,Working hours,Full time,2011,Broad job quality,Mid,full time,broad job quality
CY,jobq,4,Employment level,"Full time,2011",70176,Working hours,Full time,2011,Broad job quality,Mid-high,full time,broad job quality
CY,jobq,5,Employment level,"Full time,2011",72566,Working hours,Full time,2011,Broad job quality,High,full time,broad job quality
