Topic,Indicator name,Top category,Country Name,Country Code,Category,Value,Count
Affordability,Housing cost burden (30-40% of income),Economic status,Lithuania,LT,Unable to work due to health problems,0.174510643,398
Affordability,Housing cost burden (30-40% of income),Economic status,Lithuania,LT,"Student, pupil",0.05593618,500
Affordability,Housing cost burden (30-40% of income),Economic status,Lithuania,LT,Fulfilling domestic tasks,0.236790881,130
Affordability,Housing cost burden (30-40% of income),Economic status,Lithuania,LT,Other,0.122924238,78
Affordability,Housing cost burden (30-40% of income),Economic status,Luxembourg,LU,Employed,0.289910436,4316
Affordability,Housing cost burden (30-40% of income),Economic status,Luxembourg,LU,Unemployed,0.499483079,203
Affordability,Housing cost burden (30-40% of income),Economic status,Luxembourg,LU,Retired,0.155891612,2325
Affordability,Housing cost burden (30-40% of income),Economic status,Luxembourg,LU,Unable to work due to health problems,0.548649788,136
Affordability,Housing cost burden (30-40% of income),Economic status,Luxembourg,LU,"Student, pupil",0.398804694,653
Affordability,Housing cost burden (30-40% of income),Economic status,Luxembourg,LU,Fulfilling domestic tasks,0.30636093,496
Affordability,Housing cost burden (30-40% of income),Economic status,Luxembourg,LU,Other,0.4703632,181
Affordability,Housing cost burden (30-40% of income),Economic status,Latvia,LV,Employed,0.079095185,5164
Affordability,Housing cost burden (30-40% of income),Economic status,Latvia,LV,Unemployed,0.240638375,399
Affordability,Housing cost burden (30-40% of income),Economic status,Latvia,LV,Retired,0.244354039,2742
Affordability,Housing cost burden (30-40% of income),Economic status,Latvia,LV,Unable to work due to health problems,0.250147432,369
Affordability,Housing cost burden (30-40% of income),Economic status,Latvia,LV,"Student, pupil",0.071561746,450
Affordability,Housing cost burden (30-40% of income),Economic status,Latvia,LV,Fulfilling domestic tasks,0.226421565,327
Affordability,Housing cost burden (30-40% of income),Economic status,Latvia,LV,Other,0.077353515,36
Affordability,Housing cost burden (30-40% of income),Economic status,Malta,MT,Employed,0.064439744,4925
Affordability,Housing cost burden (30-40% of income),Economic status,Malta,MT,Unemployed,0.176162377,168
Affordability,Housing cost burden (30-40% of income),Economic status,Malta,MT,Retired,0.051134251,2296
Affordability,Housing cost burden (30-40% of income),Economic status,Malta,MT,Unable to work due to health problems,0.059864506,165
Affordability,Housing cost burden (30-40% of income),Economic status,Malta,MT,"Student, pupil",0.05583556,410
Affordability,Housing cost burden (30-40% of income),Economic status,Malta,MT,Fulfilling domestic tasks,0.081268728,1510
Affordability,Housing cost burden (30-40% of income),Economic status,Malta,MT,Other,0.196756527,91
Affordability,Housing cost burden (30-40% of income),Economic status,Netherlands,NL,Employed,0.09245985,11143
Affordability,Housing cost burden (30-40% of income),Economic status,Netherlands,NL,Unemployed,0.416499197,398
Affordability,Housing cost burden (30-40% of income),Economic status,Netherlands,NL,Retired,0.244112834,7338
Affordability,Housing cost burden (30-40% of income),Economic status,Netherlands,NL,Unable to work due to health problems,0.468492955,870
Affordability,Housing cost burden (30-40% of income),Economic status,Netherlands,NL,"Student, pupil",0.220529437,1763
Affordability,Housing cost burden (30-40% of income),Economic status,Netherlands,NL,Fulfilling domestic tasks,0.276447892,1073
Affordability,Housing cost burden (30-40% of income),Economic status,Netherlands,NL,Other,0.487102568,351
Affordability,Housing cost burden (30-40% of income),Economic status,Poland,PL,Employed,0.084349737,14317
Affordability,Housing cost burden (30-40% of income),Economic status,Poland,PL,Unemployed,0.254891783,756
Affordability,Housing cost burden (30-40% of income),Economic status,Poland,PL,Retired,0.179298043,11528
Affordability,Housing cost burden (30-40% of income),Economic status,Poland,PL,Unable to work due to health problems,0.190509662,1086
Affordability,Housing cost burden (30-40% of income),Economic status,Poland,PL,"Student, pupil",0.121702656,1329
Affordability,Housing cost burden (30-40% of income),Economic status,Poland,PL,Fulfilling domestic tasks,0.183643594,977
Affordability,Housing cost burden (30-40% of income),Economic status,Poland,PL,Other,0.240095705,525
Affordability,Housing cost burden (30-40% of income),Economic status,Portugal,PT,Employed,0.054494265,14536
Affordability,Housing cost burden (30-40% of income),Economic status,Portugal,PT,Unemployed,0.154090166,1624
Affordability,Housing cost burden (30-40% of income),Economic status,Portugal,PT,Retired,0.038925733,9305
Affordability,Housing cost burden (30-40% of income),Economic status,Portugal,PT,Unable to work due to health problems,0.109601252,778
Affordability,Housing cost burden (30-40% of income),Economic status,Portugal,PT,"Student, pupil",0.084209509,2097
Affordability,Housing cost burden (30-40% of income),Economic status,Portugal,PT,Fulfilling domestic tasks,0.115981795,1426
Affordability,Housing cost burden (30-40% of income),Economic status,Portugal,PT,Other,0.152913541,197
Affordability,Housing cost burden (30-40% of income),Economic status,Romania,RO,Employed,0.087168269,7160
Affordability,Housing cost burden (30-40% of income),Economic status,Romania,RO,Unemployed,0.490336686,71
Affordability,Housing cost burden (30-40% of income),Economic status,Romania,RO,Retired,0.116515882,5796
Affordability,Housing cost burden (30-40% of income),Economic status,Romania,RO,Unable to work due to health problems,0.269466758,104
Affordability,Housing cost burden (30-40% of income),Economic status,Romania,RO,"Student, pupil",0.08794111,1056
Affordability,Housing cost burden (30-40% of income),Economic status,Romania,RO,Fulfilling domestic tasks,0.194523886,1206
Affordability,Housing cost burden (30-40% of income),Economic status,Romania,RO,Other,0.406717449,192
Affordability,Housing cost burden (30-40% of income),Economic status,Sweden,SE,Employed,0.134347826,9943
Affordability,Housing cost burden (30-40% of income),Economic status,Sweden,SE,Unemployed,0.440060467,465
Affordability,Housing cost burden (30-40% of income),Economic status,Sweden,SE,Retired,0.315023333,4297
Affordability,Housing cost burden (30-40% of income),Economic status,Sweden,SE,Unable to work due to health problems,0.411092877,261
Affordability,Housing cost burden (30-40% of income),Economic status,Sweden,SE,"Student, pupil",0.319562435,2126
Affordability,Housing cost burden (30-40% of income),Economic status,Sweden,SE,Fulfilling domestic tasks,0.395347863,109
Affordability,Housing cost burden (30-40% of income),Economic status,Sweden,SE,Other,0.357892036,178
Affordability,Housing cost burden (30-40% of income),Economic status,Slovenia,SI,Employed,0.041362043,9762
Affordability,Housing cost burden (30-40% of income),Economic status,Slovenia,SI,Unemployed,0.225079194,781
Affordability,Housing cost burden (30-40% of income),Economic status,Slovenia,SI,Retired,0.092899472,6739
Affordability,Housing cost burden (30-40% of income),Economic status,Slovenia,SI,Unable to work due to health problems,0.096310258,165
Affordability,Housing cost burden (30-40% of income),Economic status,Slovenia,SI,"Student, pupil",0.050740037,1985
Affordability,Housing cost burden (30-40% of income),Economic status,Slovenia,SI,Fulfilling domestic tasks,0.183290496,250
Affordability,Housing cost burden (30-40% of income),Economic status,Slovenia,SI,Other,0.131090716,66
Affordability,Housing cost burden (30-40% of income),Economic status,Slovakia,SK,Employed,0.087299578,5640
Affordability,Housing cost burden (30-40% of income),Economic status,Slovakia,SK,Unemployed,0.196647421,396
Affordability,Housing cost burden (30-40% of income),Economic status,Slovakia,SK,Retired,0.104977213,4174
Affordability,Housing cost burden (30-40% of income),Economic status,Slovakia,SK,Unable to work due to health problems,0.112709507,484
Affordability,Housing cost burden (30-40% of income),Economic status,Slovakia,SK,"Student, pupil",0.103331313,829
Affordability,Housing cost burden (30-40% of income),Economic status,Slovakia,SK,Fulfilling domestic tasks,0.112900235,65
Affordability,Housing cost burden (30-40% of income),Economic status,Slovakia,SK,Other,0.101296559,260
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Austria,AT,Fixed term,0.194472224,298
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Austria,AT,Permanent,0.063175105,4467
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Belgium,BE,Fixed term,0.194604456,367
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Belgium,BE,Permanent,0.043969333,4383
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Bulgaria,BG,Fixed term,0.261793166,236
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Bulgaria,BG,Permanent,0.097145312,6665
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Cyprus,CY,Fixed term,0.04543066,548
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Cyprus,CY,Permanent,0.03836127,3645
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Czechia,CZ,Fixed term,0.182695389,483
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Czechia,CZ,Permanent,0.063717172,5807
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Germany,DE,Fixed term,0.216451243,3176
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Germany,DE,Permanent,0.1068542,26417
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Denmark,DK,Fixed term,0.350254446,223
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Denmark,DK,Permanent,0.125460386,2252
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Estonia,EE,Fixed term,0.106822677,207
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Estonia,EE,Permanent,0.055025671,4462
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Greece,EL,Fixed term,0.274362117,1354
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Greece,EL,Permanent,0.164773077,4234
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Spain,ES,Fixed term,0.122834451,3419
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Spain,ES,Permanent,0.074297205,20328
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Finland,FI,Fixed term,0.222258896,390
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Finland,FI,Permanent,0.103440844,3418
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,France,FR,Fixed term,0.190111101,1471
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,France,FR,Permanent,0.082449995,11493
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Croatia,HR,Fixed term,0.047362868,851
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Croatia,HR,Permanent,0.017064789,5628
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Hungary,HU,Fixed term,0.11209517,773
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Hungary,HU,Permanent,0.066624701,5930
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Ireland,IE,Fixed term,0.093415491,143
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Ireland,IE,Permanent,0.053887621,3290
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Italy,IT,Fixed term,0.113038197,2681
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Italy,IT,Permanent,0.052920319,16779
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Lithuania,LT,Fixed term,0.054937508,157
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Lithuania,LT,Permanent,0.033147689,4423
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Luxembourg,LU,Fixed term,0.319714338,295
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Luxembourg,LU,Permanent,0.271456271,3515
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Latvia,LV,Fixed term,0.079669766,136
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Latvia,LV,Permanent,0.064330384,4481
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Malta,MT,Fixed term,0.130791128,194
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Malta,MT,Permanent,0.056600019,4008
Affordability,Housing cost burden (30-40% of income),Permancy  of main job,Netherlands,NL,Fixed term,0.249911278,693
