Title,Country,Year,Breakdown,Value,Flag,ID,Source,Notes
Child Poverty,Slovenia,2023,Total,29,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovenia,2023,Total,14.3,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Slovenia,2023,Total,2.5,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Slovenia,2023,Total,17,,Relative child poverty gap,Eurostat,
Child Poverty,Slovenia,2023,Total,10.2,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Slovenia,2023,Total,1.9,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Spain,2023,Total,11.2,,Share of adults aged 25-59 at risk of poverty by educational attainment level of their parents,Eurostat,AROP: At risk of poverty
Child Poverty,Spain,2023,Adults at risk of poverty (difficulty making ends meet),23,,Share of adults aged 25-59 at risk of poverty by strained financial situation of their household when they were 14,Eurostat,AROP: At risk of poverty
Child Poverty,Spain,2023,Total,34.5,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Spain,2023,Total,14.2,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Spain,2023,Total,46.2,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Spain,2023,Total,36.2,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Spain,2023,Total,6.9,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Spain,2023,Total,31.6,,Relative child poverty gap,Eurostat,
Child Poverty,Spain,2023,Total,28.9,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Spain,2023,Total,12.3,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Sweden,2023,Total,11.9,,Share of adults aged 25-59 at risk of poverty by educational attainment level of their parents,Eurostat,AROP: At risk of poverty
Child Poverty,Sweden,2023,Adults at risk of poverty (difficulty making ends meet),14.5,,Share of adults aged 25-59 at risk of poverty by strained financial situation of their household when they were 14,Eurostat,AROP: At risk of poverty
Child Poverty,Sweden,2023,Total,21.6,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Sweden,2023,Total,32.4,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Sweden,2023,Total,69.1,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Sweden,2023,Total,18.4,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Sweden,2023,Total,7.5,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Sweden,2023,Total,25.3,,Relative child poverty gap,Eurostat,
Child Poverty,Sweden,2023,Total,19.8,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Sweden,2023,Total,2.9,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Austria,2024,Total,20.9,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Austria,2024,Total,18.4,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Austria,2024,Total,54.5,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Austria,2024,Total,39.9,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Austria,2024,Total,0.7,,Share of AROPE children  with limitation in activities due to health problems,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Austria,2024,Total,5.9,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Austria,2024,Total,21.1,,Relative child poverty gap,Eurostat,
Child Poverty,Austria,2024,Total,17.9,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Austria,2024,Total,4.8,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Belgium,2024,Total,20.2,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Belgium,2024,Total,35.8,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Belgium,2024,Total,54.7,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Belgium,2024,Total,47.6,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Belgium,2024,Total,0.8,,Share of AROPE children  with limitation in activities due to health problems,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Belgium,2024,Total,9.1,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Belgium,2024,Total,15.7,,Relative child poverty gap,Eurostat,
Child Poverty,Belgium,2024,Total,14.4,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Belgium,2024,Total,7.9,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Bulgaria,2024,Total,35.1,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Bulgaria,2024,Total,17.4,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Bulgaria,2024,Total,0.4,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Bulgaria,2024,Total,6.8,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Bulgaria,2024,Total,0.2,,Share of AROPE children  with limitation in activities due to health problems,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Bulgaria,2024,Total,10.4,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Bulgaria,2024,Total,29.2,,Relative child poverty gap,Eurostat,
Child Poverty,Bulgaria,2024,Total,28.2,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Bulgaria,2024,Total,18.2,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Croatia,2024,Total,19.3,b,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Croatia,2024,Total,9.2,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Croatia,2024,Total,22.4,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Croatia,2024,Total,20,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Croatia,2024,Total,0.8,,Share of AROPE children  with limitation in activities due to health problems,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Croatia,2024,Total,3.3,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Croatia,2024,Total,27.8,b,Relative child poverty gap,Eurostat,
Child Poverty,Croatia,2024,Total,18.3,b,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Croatia,2024,Total,1.2,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Cyprus,2024,Total,14.8,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Cyprus,2024,Total,16.5,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Cyprus,2024,Total,43.8,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Cyprus,2024,Total,22.3,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Cyprus,2024,Total,0.6,,Share of AROPE children  with limitation in activities due to health problems,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Cyprus,2024,Total,2.4,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Cyprus,2024,Total,18.7,,Relative child poverty gap,Eurostat,
Child Poverty,Cyprus,2024,Total,12.6,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Cyprus,2024,Total,4.1,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Czechia,2024,Total,15.4,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Czechia,2024,Total,34.3,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Czechia,2024,Total,10.4,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Czechia,2024,Total,21.1,,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Czechia,2024,Total,2.8,,Share of AROPE children  with limitation in activities due to health problems,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Czechia,2024,Total,6.6,,Share of children living in a household with very low work intensity,Eurostat,
Child Poverty,Czechia,2024,Total,22.8,,Relative child poverty gap,Eurostat,
Child Poverty,Czechia,2024,Total,13.9,,Share of children at risk of poverty,Eurostat,AROP: At risk of poverty
Child Poverty,Czechia,2024,Total,4.2,,Share of children living in severe material and social deprivation,Eurostat,
Child Poverty,Denmark,2024,Total,15.9,,Share of children at risk of poverty or social exclusion,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Denmark,2024,Total,42.3,,Share of AROPE children living in a single-parent household,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Denmark,2024,Total,32.1,,Share of AROPE children with at least one parent born outside the EU,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Denmark,2024,Total,37.5,b,Share of AROPE children with at least one parent with disability,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Denmark,2024,Total,2,,Share of AROPE children  with limitation in activities due to health problems,Eurostat,AROPE: At risk of poverty or social exclusion
Child Poverty,Denmark,2024,Total,6.2,,Share of children living in a household with very low work intensity,Eurostat,
